user,label,num_classes,duration,order,size,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
10,attention,4,3.209484100341797,6,35673,0.2616215979696598,0.27727041563959703,0.2674398544719844,0.18694449410516203,0.17127291514620457,0.2616215979696598
10,interest,4,3.12758207321167,6,35673,0.14402843927892428,0.1786231009960479,0.1809124430380416,0.11841638725801211,0.09673501722382645,0.14402843927892428
10,effort,4,3.1222851276397705,6,35673,0.11055283888275391,0.14262855965141957,0.1912292976654725,0.10167640953030632,0.08217926386906788,0.11055283888275391
11,attention,5,6.166446685791016,6,82768,0.11255512849297615,0.12285454368781523,0.1942984692177836,0.09417590945472808,0.09111544008929817,0.11255512849297615
11,interest,5,6.174434423446655,6,82768,0.12115236003575021,0.1604824304638081,0.16092224346693265,0.11334247659452627,0.0923607709774464,0.12115236003575021
11,effort,5,5.906247615814209,6,82768,0.2817539583599468,0.27235810964136237,0.253447057419808,0.20964063134399366,0.1838314628538105,0.2817539583599468
12,attention,2,0.5772542953491211,6,11120,0.4274923458262062,0.3819012199007355,0.3966648449865386,0.3819012199007355,0.3627691285034976,0.4274923458262062
12,interest,4,1.8432955741882324,6,11120,0.26804785494542827,0.23078860057267928,0.23526463126713765,0.12521128419936273,0.1484254511462558,0.26804785494542827
12,effort,4,1.7915196418762207,6,11120,0.16511867965032279,0.21657299519368878,0.18875477106016278,0.16060075090108855,0.10966614864356303,0.16511867965032279
17,attention,3,4.634253025054932,6,107552,0.6183499403828728,0.5733501282938539,0.6705502997732871,0.5733501282938539,0.5573889548441593,0.6183499403828728
17,interest,3,4.563344955444336,6,107552,0.5647993241599378,0.5227861959282051,0.5099785701800578,0.47229974354449233,0.45698915236147597,0.5647993241599378
17,effort,3,4.765712261199951,6,107552,0.45840786495202357,0.3633353297822247,0.318064442247861,0.2879193065335134,0.26264199857825254,0.45840786495202357
18,attention,5,12.024963617324829,6,177374,0.2191694563717741,0.1847773197903295,0.12355339613384571,0.13550367843986114,0.11454710928754605,0.2191694563717741
18,interest,5,11.240865707397461,6,177374,0.2808386864296252,0.23334716494513227,0.16136729359870827,0.18002613149163316,0.16176182516001425,0.2808386864296252
18,effort,3,7.22564959526062,6,177374,0.40789803599936414,0.3059884588211844,0.29113475483433954,0.2518981958114655,0.2407097689027186,0.40789803599936414
19,attention,4,3.5641536712646484,6,48850,0.3544065385256704,0.3225565144254045,0.251937991757755,0.21225390700484814,0.1689677622189299,0.3544065385256704
19,interest,5,4.3094801902771,6,48850,0.3270129881303824,0.3048445674830113,0.22498611189960135,0.20138061052892856,0.17173713338118426,0.3270129881303824
19,effort,3,2.956127405166626,6,48850,0.4175060111881052,0.4405241417000679,0.35191739803489036,0.4061709908334083,0.31072542551085575,0.4175060111881052
20,attention,5,9.485353469848633,6,142794,0.31530182625536585,0.2721048264766853,0.19663836821377073,0.21768386118134825,0.18651896526248288,0.31530182625536585
20,interest,5,10.974534511566162,6,142794,0.31693432759833096,0.2992859835843085,0.2087334711737295,0.21637741070556485,0.20068497317805756,0.31693432759833096
20,effort,5,9.553457260131836,6,142794,0.16798516326909838,0.15446638549439448,0.13869360183055557,0.14702625199332037,0.13318474407572628,0.16798516326909838
22,attention,4,7.394645929336548,6,138960,0.30888927654716963,0.25100750861974175,0.24734414355247586,0.21037537518283708,0.2081534660939782,0.30888927654716963
22,interest,5,8.62451982498169,6,138960,0.28229657198407637,0.17090393646228935,0.12602705712733453,0.14129057601247208,0.12324779971676136,0.28229657198407637
22,effort,4,7.041377067565918,6,138960,0.3736216664430573,0.3485656109961081,0.2583648202003216,0.25040380059971634,0.23664231977354383,0.3736216664430573
23,attention,5,13.875919818878174,6,236532,0.3797414668565574,0.3221821269407158,0.24251331133361137,0.2691167387102036,0.2365668829662088,0.37974146685655746
23,interest,5,13.855400085449219,6,236532,0.24025457074197654,0.21056599029334216,0.16573415989729287,0.17562090340970665,0.14827906816354666,0.24025457074197654
23,effort,5,13.822620153427124,6,236532,0.43107743768408824,0.3706570288421008,0.2706844685040481,0.30461311078443576,0.24314339113739597,0.43107743768408824
24,attention,5,7.054042339324951,6,109652,0.334836763477139,0.2596982350698457,0.1873154440695232,0.18581609370278937,0.1623075704854649,0.334836763477139
24,interest,5,7.473371267318726,6,109652,0.26830098866085694,0.2567211174237947,0.1942078968804641,0.2163360404324745,0.1754660945468364,0.26830098866085694
24,effort,5,6.8253397941589355,6,109652,0.25359279895083764,0.2564834863975124,0.1639837386573459,0.18620392055666568,0.15030423685791278,0.25359279895083764
25,attention,4,13.217923402786255,6,261336,0.2799607779700161,0.2726210136517754,0.3313166777409677,0.21912109541071398,0.16650163553225578,0.2799607779700161
25,interest,5,15.480115413665771,6,261336,0.2624046563244324,0.2099420615795391,0.20524454787047067,0.1509019175202229,0.11722655432943693,0.2624046563244324
25,effort,4,12.738661527633667,6,261336,0.4897887544093133,0.34076359648343285,0.20852624513486057,0.22185561898107195,0.1895817928062059,0.4897887544093133
