,C1,C2,C3,C4,C5,C6,C7,C8,Timestamp,effort
6819,173246.3125,-16050.5791015625,202435.953125,189215.390625,181109.828125,158070.109375,174020.40625,205873.796875,1173591.0411899,2.0
6820,173258.609375,-16087.15234375,202412.203125,189189.984375,181133.25,158083.359375,174040.765625,205896.359375,1173600.0431898998,2.0
6821,173270.15625,-16097.5947265625,202409.8125,189187.171875,181142.296875,158098.0,174053.3125,205908.84375,1173604.0451898999,2.0
6822,173271.015625,-16095.97265625,202412.765625,189188.3125,181129.765625,158098.4375,174047.203125,205902.21875,1173614.0471898997,2.0
6823,173261.5625,-16072.89453125,202430.84375,189206.140625,181104.6875,158091.890625,174029.796875,205882.71875,1173624.0491898998,2.0
6824,173245.265625,-16030.02734375,202461.546875,189237.09375,181073.265625,158080.125,174000.71875,205854.296875,1173630.0511899,2.0
6825,173231.09375,-15985.060546875,202493.359375,189268.5625,181048.609375,158068.71875,173974.96875,205830.3125,1173641.0531898998,2.0
6826,173217.703125,-15957.69140625,202509.140625,189286.390625,181037.5,158057.46875,173961.09375,205817.671875,1173657.0551898999,2.0
6827,173209.6875,-15958.9296875,202503.75,189284.734375,181040.359375,158051.40625,173960.984375,205819.390625,1173666.0571898997,2.0
6828,173212.828125,-15991.259765625,202477.765625,189261.03125,181059.1875,158052.265625,173975.203125,205836.984375,1173676.0591898998,2.0
6829,173230.375,-16040.9462890625,202443.71875,189227.171875,181091.609375,158061.90625,174004.0,205867.984375,1173690.0611899,2.0
6830,173248.125,-16087.5810546875,202411.578125,189193.75,181118.265625,158071.34375,174030.234375,205895.96875,1173694.0631898998,2.0
6831,173263.234375,-16105.9873046875,202400.28125,189181.78125,181134.0,158086.75,174048.875,205915.140625,1173699.0651898999,2.0
6832,173269.8125,-16097.880859375,202411.015625,189189.984375,181133.4375,158098.8125,174050.0625,205915.28125,1173704.0671898997,2.0
6833,173262.765625,-16076.708984375,202427.453125,189204.28125,181114.03125,158094.140625,174028.703125,205891.109375,1173712.0691898998,2.0
6834,173243.453125,-16049.9111328125,202447.0625,189222.875,181081.453125,158079.21875,173995.234375,205856.78125,1173719.0711899,2.0
6835,173231.28125,-16007.04296875,202476.671875,189252.921875,181063.25,158072.15625,173975.4375,205836.375,1173724.0731898998,2.0
6836,173223.46875,-15972.4248046875,202500.609375,189276.390625,181052.75,158068.296875,173966.375,205825.3125,1173728.0751899,2.0
6837,173215.453125,-15973.85546875,202496.84375,189275.234375,181050.125,158060.8125,173964.859375,205824.5,1173733.0771898997,2.0
6838,173222.375,-15999.890625,202478.09375,189258.5,181069.59375,158064.09375,173983.265625,205846.8125,1173741.0791898998,2.0
6839,173239.828125,-16039.373046875,202452.640625,189233.375,181099.390625,158076.5,174011.6875,205877.8125,1173746.0811899,2.0
6840,173257.140625,-16076.232421875,202427.359375,189207.53125,181124.375,158086.3125,174036.1875,205903.21875,1173753.0831898998,2.0
6841,173270.625,-16094.5908203125,202417.546875,189195.328125,181136.203125,158096.140625,174047.296875,205914.90625,1173757.0851899,2.0
6842,173268.1875,-16098.21484375,202416.25,189191.703125,181128.515625,158095.5625,174038.90625,205905.515625,1173763.0871898998,2.0
6843,173258.84375,-16079.33203125,202431.75,189206.953125,181112.03125,158092.1875,174021.40625,205887.90625,1173772.0891898999,2.0
6844,173247.9375,-16043.1396484375,202458.359375,189234.28125,181092.90625,158085.5625,174001.234375,205867.5,1173779.0911898997,2.0
6845,173236.671875,-16000.5107421875,202486.6875,189262.21875,181073.15625,158076.3125,173980.0625,205848.859375,1173786.0931898998,2.0
6846,173222.28125,-15973.283203125,202502.5625,189279.765625,181054.234375,158065.0,173963.765625,205833.171875,1173791.0951899,2.0
6847,173217.84375,-15970.8037109375,202503.984375,189282.828125,181051.078125,158060.1875,173964.09375,205835.125,1173797.0971898998,2.0
6848,173222.9375,-16000.7490234375,202482.4375,189260.796875,181072.734375,158063.484375,173982.6875,205855.203125,1173804.0991898999,2.0
6849,173241.34375,-16042.138671875,202453.78125,189233.75,181108.78125,158078.0625,174014.640625,205886.8125,1173810.1011898997,2.0
6850,173256.125,-16081.3349609375,202426.84375,189208.296875,181137.203125,158092.09375,174039.1875,205910.1875,1173814.1031898998,2.0
6851,173270.625,-16096.35546875,202420.921875,189200.140625,181157.03125,158107.4375,174053.171875,205925.015625,1173819.1051899,2.0
6852,173272.25,-16092.8740234375,202428.03125,189205.484375,181148.78125,158110.828125,174047.828125,205919.484375,1173824.1071898998,2.0
6853,173257.609375,-16075.46875,202441.1875,189218.109375,181120.375,158101.578125,174026.078125,205897.40625,1173828.1091898999,2.0
6854,173239.203125,-16040.8994140625,202463.65625,189240.1875,181091.375,158089.078125,173999.90625,205870.359375,1173835.1111898997,2.0
6855,173223.234375,-15998.173828125,202491.015625,189268.703125,181066.109375,158077.3125,173976.53125,205847.234375,1173844.1131898998,2.0
6856,173209.640625,-15969.70703125,202509.046875,189287.15625,181050.375,158066.34375,173962.65625,205834.03125,1173850.1151899,2.0
6857,173200.578125,-15980.197265625,202497.984375,189277.578125,181049.65625,158055.03125,173959.65625,205834.125,1173858.1171898998,2.0
6858,173217.453125,-16003.9443359375,202481.8125,189263.265625,181082.65625,158068.296875,173993.078125,205871.5625,1173863.1191898999,2.0
6859,173232.390625,-16047.0498046875,202453.390625,189235.421875,181114.125,158081.265625,174026.40625,205907.421875,1173878.1211898997,2.0
6860,173245.875,-16083.9091796875,202428.890625,189210.25,181138.921875,158092.65625,174050.734375,205933.546875,1173893.1231898998,2.0
6861,173256.703125,-16100.9326171875,202419.25,189199.75,181147.890625,158103.625,174062.890625,205946.328125,1173907.1251899,2.0
6862,173256.609375,-16100.07421875,202422.6875,189203.375,181139.828125,158106.578125,174058.03125,205942.5625,1173919.1271898998,2.0
6863,173248.078125,-16081.810546875,202436.75,189215.828125,181123.890625,158102.34375,174039.53125,205925.484375,1173927.1291899,2.0
6864,173237.390625,-16050.53125,202458.6875,189236.765625,181110.6875,158097.28125,174020.453125,205907.5625,1173936.1311898998,2.0
6865,173221.46875,-16007.568359375,202488.875,189268.1875,181090.703125,158090.75,173997.5625,205885.203125,1173944.1331898998,2.0
6866,173207.6875,-15977.6220703125,202509.09375,189289.3125,181074.109375,158081.359375,173977.53125,205869.171875,1173949.1351899,2.0
6867,173201.109375,-15977.3359375,202505.703125,189287.109375,181071.875,158075.296875,173975.53125,205868.171875,1173955.1371898998,2.0
6868,173210.359375,-15999.8427734375,202490.96875,189274.53125,181088.046875,158078.5,173996.140625,205891.640625,1173960.1391899,2.0
6869,173220.328125,-16048.3369140625,202454.78125,189239.71875,181109.015625,158079.40625,174018.0625,205915.328125,1173965.1411898998,2.0
6870,173245.15625,-16076.232421875,202438.765625,189222.875,181139.78125,158096.765625,174046.96875,205946.90625,1173970.1431898999,2.0
6871,173252.265625,-16093.970703125,202429.265625,189211.34375,181146.6875,158105.390625,174054.921875,205955.53125,1173974.1451898997,2.0
6872,173241.59375,-16103.74609375,202421.734375,189202.375,181129.625,158098.671875,174041.625,205940.75,1173984.1471898998,2.0
6873,173231.1875,-16082.908203125,202438.421875,189219.546875,181110.359375,158092.90625,174026.21875,205921.4375,1173991.1491899,2.0
6874,173217.453125,-16043.6171875,202465.125,189247.765625,181087.421875,158083.984375,174003.0,205897.359375,1173995.1511898998,2.0
6875,173203.78125,-16000.224609375,202493.875,189278.25,181068.484375,158074.6875,173983.734375,205876.234375,1173999.1531898999,2.0
6876,173194.0,-15970.232421875,202513.09375,189299.03125,181056.421875,158065.765625,173970.953125,205862.5,1174007.1551898997,2.0
6877,173188.9375,-15970.5654296875,202510.0,189294.78125,181058.859375,158058.8125,173968.046875,205862.96875,1174014.1571898998,2.0
6878,173197.34375,-15996.1240234375,202490.6875,189277.90625,181083.3125,158065.046875,173983.828125,205881.671875,1174020.1591899,2.0
6879,173213.171875,-16043.044921875,202456.921875,189247.296875,181114.734375,158076.734375,174008.578125,205911.84375,1174024.1611898998,2.0
6880,173235.484375,-16080.71484375,202433.515625,189222.546875,181143.78125,158093.609375,174037.0,205942.703125,1174029.1631898999,2.0
6881,173248.546875,-16105.701171875,202418.828125,189204.421875,181152.3125,158101.046875,174048.25,205953.28125,1174034.1651898997,2.0
6882,173253.21875,-16105.2724609375,202421.78125,189205.484375,181148.3125,158104.578125,174048.390625,205951.859375,1174041.1671898998,2.0
6883,173240.0625,-16089.6787109375,202433.140625,189216.96875,181125.1875,158096.421875,174026.796875,205929.34375,1174051.1691899,2.0
6884,173229.671875,-16046.4296875,202466.078125,189250.6875,181103.6875,158093.609375,174006.296875,205907.265625,1174058.1711898998,2.0
6885,173213.40625,-16001.2744140625,202495.84375,189280.203125,181078.453125,158083.125,173979.34375,205880.140625,1174066.1731899,2.0
6886,173196.53125,-15975.2861328125,202512.4375,189296.03125,181061.140625,158069.015625,173956.75,205859.6875,1174075.1751898997,2.0
6887,173193.515625,-15975.19140625,202510.671875,189295.546875,181064.484375,158063.90625,173957.078125,205863.453125,1174080.1771898998,2.0
6888,173207.875,-15992.9765625,202497.21875,189285.78125,181092.609375,158075.5,173982.546875,205890.96875,1174085.1791899,2.0
6889,173219.03125,-16036.0830078125,202469.03125,189257.125,181119.515625,158084.9375,174006.671875,205914.8125,1174090.1811898998,2.0
6890,173229.046875,-16074.23046875,202444.484375,189231.9375,181137.578125,158094.71875,174027.265625,205934.125,1174096.1831899,2.0
6891,173240.6875,-16094.4951171875,202431.421875,189218.5,181151.703125,158105.828125,174041.4375,205948.046875,1174100.1851898998,2.0
6892,173235.90625,-16101.5517578125,202427.84375,189213.296875,181142.6875,158102.34375,174030.65625,205937.546875,1174107.1871898999,2.0
6893,173227.375,-16078.283203125,202446.015625,189229.609375,181120.5625,158096.671875,174010.96875,205917.28125,1174114.1891898997,2.0
6894,173213.734375,-16039.9453125,202474.5625,189256.640625,181094.140625,158088.65625,173987.890625,205894.203125,1174120.1911898998,2.0
6895,173192.953125,-15998.26953125,202500.984375,189283.875,181071.875,158078.015625,173963.703125,205871.171875,1174125.1931899,2.0
6896,173180.546875,-15959.4072265625,202527.265625,189312.625,181063.578125,158073.59375,173950.5,205858.78125,1174129.1951898998,2.0
6897,173168.734375,-15959.455078125,202523.34375,189310.765625,181063.71875,158064.046875,173944.921875,205852.8125,1174133.1971898999,2.0
6898,173168.484375,-15989.685546875,202500.078125,189288.828125,181081.03125,158063.90625,173960.46875,205867.984375,1174141.1991898997,2.0
6899,173182.125,-16037.751953125,202465.21875,189255.015625,181109.734375,158072.6875,173988.75,205899.359375,1174145.2011898998,2.0
6900,173204.640625,-16074.27734375,202442.046875,189231.703125,181139.0625,158090.328125,174020.171875,205931.78125,1174149.2031899,2.0
6901,173218.3125,-16092.587890625,202431.375,189219.0625,181157.140625,158105.765625,174038.859375,205948.421875,1174157.2051898998,2.0
6902,173226.046875,-16084.958984375,202441.375,189226.84375,181160.75,158117.125,174044.4375,205952.578125,1174161.2071898999,2.0
6903,173211.546875,-16067.125,202455.78125,189239.953125,181136.578125,158109.109375,174023.796875,205932.40625,1174173.2091898997,2.0
6904,173198.296875,-16032.31640625,202479.4375,189262.84375,181110.265625,158100.234375,174000.234375,205909.65625,1174181.2111898998,2.0
6905,173190.46875,-15992.73828125,202505.5625,189289.453125,181095.390625,158093.0,173982.546875,205891.828125,1174187.2131899,2.0
6906,173185.421875,-15963.5078125,202523.828125,189308.625,181093.671875,158090.515625,173977.921875,205887.8125,1174191.2151898998,2.0
6907,173185.796875,-15960.9326171875,202525.203125,189311.671875,181094.375,158087.21875,173980.875,205895.3125,1174197.2171898999,2.0
6908,173196.53125,-15986.30078125,202507.046875,189294.984375,181111.546875,158093.046875,173999.953125,205917.953125,1174204.2191898997,2.0
6909,173216.75,-16028.1201171875,202478.953125,189266.515625,181142.0625,158107.828125,174030.65625,205952.578125,1174208.2211898998,2.0
6910,173239.0625,-16063.787109375,202457.453125,189243.484375,181169.046875,158123.5625,174060.984375,205984.8125,1174214.22318446,2.0
6911,173251.796875,-16091.2998046875,202439.515625,189223.890625,181178.5,158130.515625,174076.71875,206001.015625,1174220.22518446,2.0
6912,173263.375,-16091.2998046875,202443.859375,189225.359375,181178.25,158137.671875,174080.828125,206006.21875,1174224.22718446,2.0
6913,173252.359375,-16070.9404296875,202460.40625,189240.765625,181159.046875,158134.1875,174058.890625,205985.234375,1174229.22918446,2.0
6914,173233.625,-16034.60546875,202486.53125,189266.609375,181128.515625,158125.1875,174028.28125,205956.203125,1174235.23118446,2.0
6915,173216.5,-15990.1630859375,202516.765625,189297.890625,181102.25,158114.265625,174002.625,205930.15625,1174244.23318446,2.0
6916,173194.71875,-15963.7470703125,202531.890625,189313.296875,181080.59375,158096.375,173981.828125,205909.234375,1174249.23518446,2.0
6917,173190.28125,-15960.5517578125,202532.75,189315.671875,181082.9375,158090.375,173981.546875,205909.5625,1174258.23718446,2.0
6918,173196.953125,-15985.1572265625,202515.765625,189300.75,181096.1875,158091.84375,173998.5625,205931.359375,1174264.23918446,2.0
6919,173211.546875,-16031.1240234375,202483.34375,189269.046875,181121.46875,158096.953125,174029.328125,205963.96875,1174272.24118446,2.0
6920,173228.71875,-16072.9423828125,202455.0625,189240.09375,181146.453125,158105.4375,174054.359375,205989.578125,1174277.24318446,2.0
6921,173247.6875,-16089.5361328125,202447.390625,189230.078125,181165.671875,158119.453125,174071.859375,206006.265625,1174286.24518446,2.0
6922,173251.40625,-16086.626953125,202452.390625,189233.65625,181163.765625,158127.515625,174067.90625,206003.546875,1174292.24718446,2.0
6923,173234.90625,-16073.513671875,202462.265625,189241.578125,181141.0625,158118.796875,174041.765625,205978.078125,1174298.24918446,2.0
6924,173222.234375,-16037.0361328125,202489.203125,189267.5625,181121.328125,158111.546875,174019.984375,205953.90625,1174313.25118446,2.0
6925,173205.4375,-15998.9853515625,202513.578125,189291.921875,181098.140625,158100.0,173995.890625,205930.40625,1174318.25318446,2.0
6926,173187.9375,-15971.8046875,202528.125,189308.09375,181077.078125,158085.359375,173975.390625,205911.1875,1174323.25518446,2.0
6927,173181.453125,-15968.896484375,202528.6875,189309.421875,181074.78125,158079.546875,173972.71875,205911.953125,1174327.25718446,2.0
6928,173192.515625,-15985.5859375,202517.71875,189301.609375,181100.90625,158089.84375,173995.703125,205937.125,1174340.25918446,2.0
6929,173210.640625,-16028.8349609375,202490.40625,189273.8125,181132.1875,158101.625,174023.453125,205965.640625,1174344.26118446,2.0
6930,173230.484375,-16066.5048828125,202464.796875,189248.53125,181159.796875,158115.21875,174049.296875,205993.109375,1174349.26318446,2.0
6931,173242.015625,-16091.2529296875,202448.921875,189230.984375,181172.921875,158122.5625,174060.5625,206004.9375,1174353.26518446,2.0
6932,173243.203125,-16093.0166015625,202451.109375,189230.796875,181169.203125,158124.46875,174055.5,206000.203125,1174357.26718446,2.0
6933,173233.4375,-16078.5693359375,202460.984375,189240.328125,181145.40625,158115.6875,174034.71875,205978.328125,1174361.26918446,2.0
6934,173222.84375,-16044.2841796875,202486.78125,189264.75,181123.09375,158108.59375,174012.640625,205955.953125,1174365.27118446,2.0
6935,173213.078125,-15997.458984375,202521.734375,189298.46875,181108.25,158105.765625,173996.796875,205938.796875,1174370.27318446,2.0
6936,173195.4375,-15965.55859375,202541.65625,189320.0625,181093.140625,158095.328125,173980.875,205922.25,1174375.27518446,2.0
6937,173186.609375,-15965.4150390625,202538.328125,189319.0625,181091.140625,158089.75,173978.390625,205919.90625,1174384.27718446,2.0
6938,173198.203125,-15988.2080078125,202522.015625,189303.1875,181113.84375,158096.515625,174001.671875,205945.75,1174390.27918446,2.0
